trial,rider,path,path_time,path_end_time,n_orders,delta_mean,delta_min,delta_max
trial 601,rider 2,path 1,22,35,2,-16.0,-20,-12
trial 601,rider 2,path 2,9,45,1,-14.0,-14,-14
trial 601,rider 2,path 3,17,67,1,-19.0,-19,-19
trial 601,rider 3,path 1,21,35,1,-17.0,-17,-17
trial 601,rider 3,path 2,19,56,1,-18.0,-18,-18
trial 601,rider 3,path 3,13,70,1,-20.0,-20,-20
trial 602,rider 1,path 1,26,43,2,-14.5,-19,-10
trial 602,rider 1,path 2,38,85,3,-6.0,-14,-2
trial 602,rider 2,path 1,33,49,2,-10.5,-16,-5
trial 602,rider 2,path 2,15,74,1,-20.0,-20,-20
trial 602,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 602,rider 3,path 2,24,53,2,-14.0,-16,-12
trial 602,rider 3,path 3,30,88,2,-11.5,-17,-6
trial 603,rider 1,path 1,19,31,1,-18.0,-18,-18
trial 603,rider 1,path 2,26,68,2,-15.0,-21,-9
trial 603,rider 2,path 1,37,56,3,-8.666666666666666,-20,-1
trial 603,rider 2,path 2,23,81,2,-17.5,-22,-13
trial 603,rider 3,path 1,23,31,1,-16.0,-16,-16
trial 603,rider 3,path 2,17,49,1,-19.0,-19,-19
trial 603,rider 3,path 3,37,88,3,-9.333333333333334,-20,-2
trial 604,rider 1,path 1,9,23,1,-23.0,-23,-23
trial 604,rider 1,path 2,28,52,2,-15.5,-21,-10
trial 604,rider 1,path 3,32,96,2,-10.5,-16,-5
trial 604,rider 2,path 1,19,35,1,-18.0,-18,-18
trial 604,rider 2,path 2,38,82,4,-9.0,-23,9
trial 604,rider 3,path 1,23,36,1,-16.0,-16,-16
trial 604,rider 3,path 2,31,68,2,-9.5,-10,-9
trial 605,rider 1,path 1,9,15,1,-23.0,-23,-23
trial 605,rider 1,path 2,27,47,2,-12.5,-20,-5
trial 605,rider 1,path 3,31,79,3,-3.6666666666666665,-10,6
trial 605,rider 2,path 1,15,22,1,-20.0,-20,-20
trial 605,rider 2,path 2,28,76,2,-9.5,-12,-7
trial 605,rider 3,path 1,21,26,1,-17.0,-17,-17
trial 605,rider 3,path 2,23,55,1,-16.0,-16,-16
trial 605,rider 3,path 3,34,93,2,-11.0,-14,-8
trial 606,rider 1,path 1,38,58,3,-9.0,-17,0
trial 606,rider 1,path 2,21,80,1,-17.0,-17,-17
trial 606,rider 2,path 1,23,35,1,-16.0,-16,-16
trial 606,rider 2,path 2,57,101,5,1.2,-21,19
trial 606,rider 3,path 1,29,36,1,-13.0,-13,-13
trial 606,rider 3,path 2,25,62,1,-11.0,-11,-11
trial 606,rider 3,path 3,11,75,1,-22.0,-22,-22
trial 607,rider 1,path 1,17,27,1,-19.0,-19,-19
trial 607,rider 1,path 2,13,42,1,-21.0,-21,-21
trial 607,rider 1,path 3,21,68,1,-16.0,-16,-16
trial 607,rider 1,path 4,30,99,2,-3.5,-11,4
trial 607,rider 2,path 1,50,74,5,0.8,-12,15
trial 607,rider 3,path 1,31,46,2,-11.5,-14,-9
trial 607,rider 3,path 2,27,77,1,-14.0,-14,-14
trial 608,rider 1,path 1,11,42,1,-22.0,-22,-22
trial 608,rider 1,path 2,32,90,3,-8.333333333333334,-13,-5
trial 608,rider 2,path 1,23,55,1,-16.0,-16,-16
trial 608,rider 2,path 2,33,89,3,-8.333333333333334,-21,3
trial 608,rider 3,path 1,11,18,1,-22.0,-22,-22
trial 608,rider 3,path 2,17,39,1,-19.0,-19,-19
trial 608,rider 3,path 3,28,69,2,-14.5,-21,-8
trial 608,rider 3,path 4,23,93,1,-9.0,-9,-9
trial 609,rider 1,path 1,47,65,4,-5.75,-23,13
trial 609,rider 2,path 1,17,26,1,-19.0,-19,-19
trial 609,rider 2,path 2,47,77,4,-2.0,-16,11
trial 609,rider 3,path 1,25,32,1,-15.0,-15,-15
trial 609,rider 3,path 2,15,60,1,-20.0,-20,-20
trial 609,rider 3,path 3,28,89,2,-17.0,-23,-11
trial 610,rider 1,path 1,30,49,2,-11.0,-13,-9
trial 610,rider 1,path 2,46,102,4,-0.75,-11,16
trial 610,rider 2,path 1,38,62,2,-8.0,-16,0
trial 610,rider 2,path 2,21,84,1,-15.0,-15,-15
trial 610,rider 3,path 1,23,37,1,-16.0,-16,-16
trial 610,rider 3,path 2,39,77,3,-2.6666666666666665,-12,5
trial 611,rider 1,path 1,60,84,6,6.666666666666667,-14,35
trial 611,rider 2,path 1,27,39,1,-14.0,-14,-14
trial 611,rider 2,path 2,27,70,1,-14.0,-14,-14
trial 611,rider 2,path 3,17,88,1,2.0,2,2
trial 611,rider 3,path 1,23,32,1,-16.0,-16,-16
trial 611,rider 3,path 2,38,74,3,-8.333333333333334,-18,-1
trial 612,rider 1,path 1,11,16,1,-22.0,-22,-22
trial 612,rider 1,path 2,17,34,1,-19.0,-19,-19
trial 612,rider 1,path 3,25,62,3,-10.0,-20,-3
trial 612,rider 1,path 4,22,85,3,-12.0,-20,0
trial 612,rider 2,path 1,21,30,1,-17.0,-17,-17
trial 612,rider 2,path 2,34,76,2,-12.0,-17,-7
trial 612,rider 3,path 1,23,34,1,-16.0,-16,-16
trial 612,rider 3,path 2,27,64,1,-14.0,-14,-14
trial 613,rider 1,path 1,41,65,4,-7.75,-21,4
trial 613,rider 1,path 2,13,79,1,0.0,0,0
trial 613,rider 2,path 1,15,28,1,-20.0,-20,-20
trial 613,rider 2,path 2,32,66,3,-13.333333333333334,-21,-6
trial 613,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 613,rider 3,path 2,33,65,2,-13.0,-20,-6
trial 613,rider 3,path 3,17,83,1,-4.0,-4,-4
trial 614,rider 1,path 1,30,48,3,-12.0,-20,0
trial 614,rider 1,path 2,34,83,2,-3.5,-8,1
trial 614,rider 2,path 1,31,42,2,-11.0,-12,-10
trial 614,rider 2,path 2,35,85,2,-10.0,-14,-6
trial 614,rider 3,path 1,25,30,1,-15.0,-15,-15
trial 614,rider 3,path 2,33,65,3,-10.0,-20,-5
trial 615,rider 1,path 1,9,15,1,-23.0,-23,-23
trial 615,rider 1,path 2,21,42,1,-17.0,-17,-17
trial 615,rider 1,path 3,24,67,2,-8.5,-18,1
trial 615,rider 2,path 1,13,20,1,-21.0,-21,-21
trial 615,rider 2,path 2,27,48,1,-14.0,-14,-14
trial 615,rider 2,path 3,48,110,4,-2.25,-14,10
trial 615,rider 3,path 1,32,45,2,-11.0,-15,-7
trial 615,rider 3,path 2,25,79,1,-15.0,-15,-15
trial 616,rider 1,path 1,15,26,1,-20.0,-20,-20
trial 616,rider 1,path 2,39,72,3,-5.0,-19,8
trial 616,rider 2,path 1,32,59,2,-5.5,-8,-3
trial 616,rider 2,path 2,23,86,1,-16.0,-16,-16
trial 616,rider 3,path 1,23,34,1,-16.0,-16,-16
trial 616,rider 3,path 2,17,55,1,-19.0,-19,-19
trial 616,rider 3,path 3,43,99,4,-4.0,-15,5
trial 617,rider 1,path 1,9,20,1,-23.0,-23,-23
trial 617,rider 1,path 2,17,43,1,-19.0,-19,-19
trial 617,rider 1,path 3,25,81,2,-14.0,-18,-10
trial 617,rider 2,path 1,13,29,1,-21.0,-21,-21
trial 617,rider 2,path 2,18,55,2,-15.0,-17,-13
trial 617,rider 2,path 3,26,82,2,-15.0,-18,-12
trial 617,rider 3,path 1,21,34,1,-17.0,-17,-17
trial 617,rider 3,path 2,17,56,1,-19.0,-19,-19
trial 617,rider 3,path 3,28,91,2,-16.0,-23,-9
trial 618,rider 1,path 1,19,25,1,-18.0,-18,-18
trial 618,rider 1,path 2,32,58,2,-14.5,-21,-8
trial 618,rider 1,path 3,40,99,3,-10.333333333333334,-20,-2
trial 618,rider 2,path 1,20,32,2,-19.0,-23,-15
trial 618,rider 2,path 2,30,67,3,-13.666666666666666,-22,-7
trial 618,rider 3,path 1,25,32,1,-15.0,-15,-15
trial 618,rider 3,path 2,27,62,1,-14.0,-14,-14
trial 619,rider 1,path 1,15,32,1,-20.0,-20,-20
trial 619,rider 1,path 2,15,49,1,-20.0,-20,-20
trial 619,rider 1,path 3,57,107,6,2.0,-19,27
trial 619,rider 2,path 1,15,29,1,-20.0,-20,-20
trial 619,rider 2,path 2,27,60,1,-11.0,-11,-11
trial 619,rider 3,path 1,19,30,1,-18.0,-18,-18
trial 619,rider 3,path 2,27,60,1,-14.0,-14,-14
trial 619,rider 3,path 3,13,74,1,-21.0,-21,-21
trial 620,rider 1,path 1,9,22,1,-23.0,-23,-23
trial 620,rider 1,path 2,49,77,4,1.75,-19,18
trial 620,rider 2,path 1,27,36,1,-14.0,-14,-14
trial 620,rider 2,path 2,33,79,3,-9.0,-21,2
trial 620,rider 3,path 1,27,34,1,-14.0,-14,-14
trial 620,rider 3,path 2,24,59,2,-16.5,-20,-13
trial 620,rider 3,path 3,13,74,1,-21.0,-21,-21
trial 621,rider 1,path 1,19,29,1,-18.0,-18,-18
trial 621,rider 1,path 2,21,51,1,-15.0,-15,-15
trial 621,rider 1,path 3,28,83,2,4.0,1,7
trial 621,rider 2,path 1,32,54,2,-14.0,-21,-7
trial 621,rider 2,path 2,37,97,3,-8.0,-16,-2
trial 621,rider 3,path 1,23,34,1,-16.0,-16,-16
trial 621,rider 3,path 2,36,88,3,-6.666666666666667,-18,4
trial 622,rider 1,path 1,23,38,1,-16.0,-16,-16
trial 622,rider 1,path 2,25,71,2,-15.0,-18,-12
trial 622,rider 1,path 3,15,87,1,-7.0,-7,-7
trial 622,rider 2,path 1,32,45,2,-12.0,-16,-8
trial 622,rider 2,path 2,28,79,2,-14.5,-22,-7
trial 622,rider 3,path 1,15,20,1,-20.0,-20,-20
trial 622,rider 3,path 2,15,36,1,-20.0,-20,-20
trial 622,rider 3,path 3,37,75,3,-2.3333333333333335,-10,8
trial 623,rider 1,path 1,15,34,1,-20.0,-20,-20
trial 623,rider 1,path 2,19,54,1,-13.0,-13,-13
trial 623,rider 1,path 3,34,95,4,-5.25,-21,9
trial 623,rider 2,path 1,35,60,3,-11.333333333333334,-20,-3
trial 623,rider 2,path 2,34,95,2,-7.5,-8,-7
trial 623,rider 3,path 1,27,41,1,-14.0,-14,-14
trial 623,rider 3,path 2,23,67,1,-16.0,-16,-16
trial 624,rider 1,path 1,69,100,8,10.375,-21,35
trial 624,rider 2,path 1,19,37,1,-18.0,-18,-18
trial 624,rider 2,path 2,34,85,2,-11.0,-14,-8
trial 624,rider 3,path 1,25,31,1,-15.0,-15,-15
trial 624,rider 3,path 2,27,73,1,-14.0,-14,-14
trial 625,rider 1,path 1,29,43,1,-13.0,-13,-13
trial 625,rider 1,path 2,41,88,4,-1.75,-13,12
trial 625,rider 2,path 1,13,21,1,-21.0,-21,-21
trial 625,rider 2,path 2,34,58,3,-13.666666666666666,-24,-4
trial 625,rider 2,path 3,21,83,1,-17.0,-17,-17
trial 625,rider 3,path 1,19,26,1,-18.0,-18,-18
trial 625,rider 3,path 2,23,54,1,-16.0,-16,-16
trial 625,rider 3,path 3,23,82,1,-16.0,-16,-16
trial 626,rider 1,path 1,28,49,2,-10.5,-13,-8
trial 626,rider 1,path 2,35,86,4,-4.25,-11,9
trial 626,rider 2,path 1,23,44,1,-16.0,-16,-16
trial 626,rider 2,path 2,41,99,3,-4.0,-21,13
trial 626,rider 3,path 1,23,32,1,-16.0,-16,-16
trial 626,rider 3,path 2,31,68,2,-10.0,-11,-9
trial 627,rider 1,path 1,13,35,1,-21.0,-21,-21
trial 627,rider 1,path 2,49,96,5,-2.4,-14,13
trial 627,rider 2,path 1,23,47,1,-16.0,-16,-16
trial 627,rider 2,path 2,17,69,1,-19.0,-19,-19
trial 627,rider 2,path 3,21,91,1,-10.0,-10,-10
trial 627,rider 3,path 1,19,30,1,-18.0,-18,-18
trial 627,rider 3,path 2,25,56,1,-15.0,-15,-15
trial 627,rider 3,path 3,26,84,2,-14.0,-18,-10
trial 628,rider 1,path 1,19,24,1,-18.0,-18,-18
trial 628,rider 1,path 2,25,50,1,-9.0,-9,-9
trial 628,rider 1,path 3,22,73,2,-12.5,-15,-10
trial 628,rider 2,path 1,25,32,1,-15.0,-15,-15
trial 628,rider 2,path 2,44,82,4,-4.0,-21,12
trial 628,rider 3,path 1,32,44,2,-11.0,-15,-7
trial 628,rider 3,path 2,32,91,2,-10.5,-14,-7
trial 629,rider 1,path 1,28,36,2,-13.5,-20,-7
trial 629,rider 1,path 2,29,86,2,-13.0,-19,-7
trial 629,rider 2,path 1,23,28,1,-16.0,-16,-16
trial 629,rider 2,path 2,48,83,5,-3.0,-23,24
trial 629,rider 3,path 1,23,28,1,-16.0,-16,-16
trial 629,rider 3,path 2,21,50,1,-5.0,-5,-5
trial 629,rider 3,path 3,21,73,1,-17.0,-17,-17
trial 630,rider 1,path 1,9,37,1,-23.0,-23,-23
trial 630,rider 1,path 2,42,87,4,-4.25,-19,10
trial 630,rider 2,path 1,23,46,1,-16.0,-16,-16
trial 630,rider 2,path 2,31,84,2,-11.0,-13,-9
trial 630,rider 3,path 1,17,29,1,-19.0,-19,-19
trial 630,rider 3,path 2,36,75,2,-9.5,-14,-5
trial 630,rider 3,path 3,32,108,2,0.5,-4,5
trial 631,rider 1,path 1,13,18,1,-21.0,-21,-21
trial 631,rider 1,path 2,27,51,3,-18.666666666666668,-29,-11
trial 631,rider 1,path 3,23,80,1,-16.0,-16,-16
trial 631,rider 2,path 1,33,49,2,-10.5,-18,-3
trial 631,rider 2,path 2,23,74,1,-16.0,-16,-16
trial 631,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 631,rider 3,path 2,13,43,1,-21.0,-21,-21
trial 631,rider 3,path 3,18,62,2,-17.0,-20,-14
trial 631,rider 3,path 4,21,85,1,-17.0,-17,-17
trial 632,rider 1,path 1,19,25,1,-18.0,-18,-18
trial 632,rider 1,path 2,40,68,4,-4.5,-20,12
trial 632,rider 2,path 1,29,41,2,-15.5,-24,-7
trial 632,rider 2,path 2,7,54,1,-24.0,-24,-24
trial 632,rider 2,path 3,32,94,2,-14.5,-23,-6
trial 632,rider 3,path 1,32,40,2,-11.0,-13,-9
trial 632,rider 3,path 2,17,62,1,-19.0,-19,-19
trial 633,rider 1,path 1,22,42,2,-15.5,-19,-12
trial 633,rider 1,path 2,31,86,3,-12.666666666666666,-19,-6
trial 633,rider 2,path 1,15,37,1,-20.0,-20,-20
trial 633,rider 2,path 2,48,86,5,1.2,-16,21
trial 633,rider 3,path 1,29,45,1,-13.0,-13,-13
trial 633,rider 3,path 2,13,60,1,-21.0,-21,-21
trial 634,rider 1,path 1,24,36,2,-11.5,-18,-5
trial 634,rider 1,path 2,28,69,2,-11.0,-16,-6
trial 634,rider 2,path 1,27,39,1,-14.0,-14,-14
trial 634,rider 2,path 2,27,68,1,-14.0,-14,-14
trial 634,rider 2,path 3,39,108,3,10.0,-1,19
trial 634,rider 3,path 1,19,31,1,-18.0,-18,-18
trial 634,rider 3,path 2,39,75,3,-5.666666666666667,-16,0
trial 635,rider 1,path 1,20,48,2,-16.0,-17,-15
trial 635,rider 1,path 2,25,78,2,-1.5,-5,2
trial 635,rider 1,path 3,31,110,2,3.0,-3,9
trial 635,rider 2,path 1,13,28,1,-21.0,-21,-21
trial 635,rider 3,path 1,13,22,1,-21.0,-21,-21
trial 635,rider 3,path 2,28,52,2,-12.5,-16,-9
trial 635,rider 3,path 3,29,85,2,-11.5,-18,-5
trial 636,rider 1,path 1,15,22,1,-20.0,-20,-20
trial 636,rider 1,path 2,11,38,1,-22.0,-22,-22
trial 636,rider 1,path 3,31,70,2,-8.0,-14,-2
trial 636,rider 1,path 4,9,80,1,-5.0,-5,-5
trial 636,rider 2,path 1,51,71,5,-0.6,-22,19
trial 636,rider 3,path 1,23,33,1,-16.0,-16,-16
trial 636,rider 3,path 2,34,73,2,-9.0,-14,-4
trial 637,rider 1,path 1,9,21,1,-23.0,-23,-23
trial 637,rider 1,path 2,11,39,1,-22.0,-22,-22
trial 637,rider 1,path 3,13,61,1,-21.0,-21,-21
trial 637,rider 1,path 4,26,88,2,-13.0,-17,-9
trial 637,rider 2,path 1,13,29,1,-21.0,-21,-21
trial 637,rider 2,path 2,13,46,1,-21.0,-21,-21
trial 637,rider 2,path 3,17,66,1,-19.0,-19,-19
trial 637,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 637,rider 3,path 2,23,57,2,-14.5,-19,-10
trial 637,rider 3,path 3,28,91,2,-14.5,-21,-8
trial 638,rider 1,path 1,9,18,1,-23.0,-23,-23
trial 638,rider 1,path 2,19,39,1,-18.0,-18,-18
trial 638,rider 1,path 3,50,111,4,-1.75,-18,18
trial 638,rider 2,path 1,19,31,1,-18.0,-18,-18
trial 638,rider 2,path 2,40,72,4,-6.0,-18,4
trial 638,rider 3,path 1,27,42,1,-14.0,-14,-14
trial 638,rider 3,path 2,27,74,1,-14.0,-14,-14
trial 639,rider 1,path 1,52,96,5,1.2,-21,22
trial 639,rider 2,path 1,23,55,1,-16.0,-16,-16
trial 639,rider 2,path 2,36,100,4,-7.25,-17,3
trial 639,rider 3,path 1,27,44,1,-14.0,-14,-14
trial 639,rider 3,path 2,30,82,2,-14.5,-21,-8
trial 640,rider 1,path 1,21,37,1,-17.0,-17,-17
trial 640,rider 1,path 2,49,94,4,-4.25,-19,14
trial 640,rider 2,path 1,11,19,1,-22.0,-22,-22
trial 640,rider 2,path 2,23,46,1,-16.0,-16,-16
trial 640,rider 2,path 3,31,88,2,-11.5,-18,-5
trial 640,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 640,rider 3,path 2,32,67,3,-14.0,-23,-6
trial 641,rider 1,path 1,19,26,1,-18.0,-18,-18
trial 641,rider 1,path 2,19,46,1,-18.0,-18,-18
trial 641,rider 1,path 3,42,103,3,-7.0,-17,4
trial 641,rider 2,path 1,23,38,2,-15.0,-18,-12
trial 641,rider 2,path 2,36,79,3,-8.666666666666666,-22,0
trial 641,rider 3,path 1,29,44,2,-12.0,-18,-6
trial 641,rider 3,path 2,27,82,1,-14.0,-14,-14
trial 642,rider 1,path 1,9,23,1,-23.0,-23,-23
trial 642,rider 1,path 2,31,61,2,-15.0,-22,-8
trial 642,rider 2,path 1,36,59,3,-6.0,-14,4
trial 642,rider 3,path 1,13,18,1,-21.0,-21,-21
trial 642,rider 3,path 2,35,58,2,-7.5,-10,-5
trial 642,rider 3,path 3,42,101,4,4.0,-1,13
trial 643,rider 1,path 1,15,45,1,-20.0,-20,-20
trial 643,rider 1,path 2,27,73,1,-11.0,-11,-11
trial 643,rider 2,path 1,9,16,1,-23.0,-23,-23
trial 643,rider 2,path 2,9,30,1,-23.0,-23,-23
trial 643,rider 2,path 3,44,102,5,-1.4,-23,14
trial 643,rider 3,path 1,15,21,1,-20.0,-20,-20
trial 643,rider 3,path 2,23,49,1,-16.0,-16,-16
trial 643,rider 3,path 3,28,80,2,-12.0,-18,-6
trial 644,rider 1,path 1,21,48,1,-17.0,-17,-17
trial 644,rider 1,path 2,21,71,2,-16.5,-24,-9
trial 644,rider 2,path 1,34,67,3,-5.666666666666667,-14,1
trial 644,rider 2,path 2,37,105,3,-0.6666666666666666,-9,12
trial 644,rider 3,path 1,7,14,1,-24.0,-24,-24
trial 644,rider 3,path 2,38,78,3,-5.666666666666667,-20,8
trial 645,rider 1,path 1,19,44,1,-18.0,-18,-18
trial 645,rider 1,path 2,32,77,3,-6.333333333333333,-12,1
trial 645,rider 2,path 1,17,37,1,-19.0,-19,-19
trial 645,rider 2,path 2,40,91,4,-1.75,-20,15
trial 645,rider 3,path 1,25,44,1,-15.0,-15,-15
trial 645,rider 3,path 2,33,79,3,-6.666666666666667,-11,-1
trial 646,rider 1,path 1,23,41,1,-16.0,-16,-16
trial 646,rider 1,path 2,32,74,2,-11.5,-17,-6
trial 646,rider 2,path 1,25,43,1,-15.0,-15,-15
trial 646,rider 2,path 2,23,70,1,-16.0,-16,-16
trial 646,rider 3,path 1,21,29,1,-17.0,-17,-17
trial 646,rider 3,path 2,29,61,2,-10.0,-19,-1
trial 646,rider 3,path 3,49,112,5,-0.2,-13,14
trial 647,rider 1,path 1,15,38,1,-20.0,-20,-20
trial 647,rider 1,path 2,37,82,4,-4.0,-21,4
trial 647,rider 2,path 1,31,54,1,-12.0,-12,-12
trial 647,rider 2,path 2,44,108,4,-3.5,-21,9
trial 647,rider 3,path 1,23,39,1,-16.0,-16,-16
trial 647,rider 3,path 2,34,74,2,-8.5,-20,3
trial 648,rider 1,path 1,20,26,2,-15.5,-20,-11
trial 648,rider 1,path 2,29,59,3,-6.666666666666667,-22,2
trial 648,rider 2,path 1,44,71,3,3.0,1,6
trial 648,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 648,rider 3,path 2,27,56,2,3.5,-3,10
trial 648,rider 3,path 3,33,90,2,-4.0,-8,0
trial 649,rider 1,path 1,26,64,3,-10.666666666666666,-20,-2
trial 649,rider 1,path 2,48,113,5,-0.4,-11,10
trial 649,rider 2,path 1,19,44,1,-18.0,-18,-18
trial 649,rider 2,path 2,23,69,1,-16.0,-16,-16
trial 649,rider 3,path 1,25,30,1,-15.0,-15,-15
trial 649,rider 3,path 2,29,67,2,-12.5,-15,-10
trial 650,rider 1,path 1,17,29,1,-19.0,-19,-19
trial 650,rider 1,path 2,36,68,2,-10.0,-15,-5
trial 650,rider 1,path 3,21,90,1,-12.0,-12,-12
trial 650,rider 2,path 1,33,50,2,-10.5,-14,-7
trial 650,rider 2,path 2,43,95,3,-2.3333333333333335,-8,8
trial 650,rider 3,path 1,15,20,1,-20.0,-20,-20
trial 650,rider 3,path 2,31,53,2,-13.0,-17,-9
trial 650,rider 3,path 3,17,75,1,-19.0,-19,-19
trial 651,rider 1,path 1,19,31,1,-18.0,-18,-18
trial 651,rider 1,path 2,52,105,5,-2.8,-22,19
trial 651,rider 2,path 1,19,30,1,-18.0,-18,-18
trial 651,rider 2,path 2,42,73,4,0.0,-13,14
trial 651,rider 3,path 1,25,35,1,-15.0,-15,-15
trial 651,rider 3,path 2,15,57,1,-20.0,-20,-20
trial 652,rider 1,path 1,17,27,2,-17.5,-21,-14
trial 652,rider 1,path 2,15,46,1,-20.0,-20,-20
trial 652,rider 1,path 3,30,78,2,-13.0,-19,-7
trial 652,rider 2,path 1,15,31,1,-20.0,-20,-20
trial 652,rider 2,path 2,39,80,3,-6.666666666666667,-18,2
trial 652,rider 3,path 1,19,30,1,-18.0,-18,-18
trial 652,rider 3,path 2,25,56,1,-7.0,-7,-7
trial 652,rider 3,path 3,29,86,2,-9.5,-13,-6
trial 653,rider 1,path 1,17,32,1,-19.0,-19,-19
trial 653,rider 1,path 2,34,71,3,-11.0,-18,-3
trial 653,rider 2,path 1,44,69,4,-4.75,-18,7
trial 653,rider 2,path 2,23,93,1,0.0,0,0
trial 653,rider 3,path 1,25,43,1,-15.0,-15,-15
trial 653,rider 3,path 2,40,88,3,-7.0,-17,2
trial 654,rider 1,path 1,13,33,1,-21.0,-21,-21
trial 654,rider 1,path 2,29,67,2,-7.0,-7,-7
trial 654,rider 2,path 1,19,36,1,-18.0,-18,-18
trial 654,rider 2,path 2,19,60,1,-18.0,-18,-18
trial 654,rider 2,path 3,62,124,6,12.166666666666666,-16,42
trial 654,rider 3,path 1,21,40,1,-17.0,-17,-17
trial 654,rider 3,path 2,27,68,1,0.0,0,0
trial 655,rider 1,path 1,17,28,1,-19.0,-19,-19
trial 655,rider 1,path 2,36,66,2,-7.0,-14,0
trial 655,rider 2,path 1,19,29,1,-18.0,-18,-18
trial 655,rider 2,path 2,41,77,3,-5.333333333333333,-18,3
trial 655,rider 3,path 1,11,16,1,-22.0,-22,-22
trial 655,rider 3,path 2,27,47,2,-16.0,-20,-12
trial 655,rider 3,path 3,41,89,3,-6.333333333333333,-16,4
trial 656,rider 1,path 1,9,19,1,-20.0,-20,-20
trial 656,rider 1,path 2,19,39,1,-13.0,-13,-13
trial 656,rider 1,path 3,49,90,4,-1.75,-17,17
trial 656,rider 2,path 1,13,23,1,-21.0,-21,-21
trial 656,rider 2,path 2,27,58,2,-14.5,-18,-11
trial 656,rider 3,path 1,19,28,1,-18.0,-18,-18
trial 656,rider 3,path 2,23,52,1,-13.0,-13,-13
trial 656,rider 3,path 3,32,85,2,-12.5,-22,-3
trial 657,rider 1,path 1,29,43,2,-13.5,-21,-6
trial 657,rider 1,path 2,7,56,1,-24.0,-24,-24
trial 657,rider 1,path 3,25,86,2,-13.5,-18,-9
trial 657,rider 2,path 1,29,39,1,-13.0,-13,-13
trial 657,rider 2,path 2,13,55,1,-21.0,-21,-21
trial 657,rider 2,path 3,28,89,2,-13.5,-16,-11
trial 657,rider 3,path 1,25,31,1,-15.0,-15,-15
trial 657,rider 3,path 2,27,59,2,-8.5,-12,-5
trial 657,rider 3,path 3,27,87,1,-8.0,-8,-8
trial 658,rider 1,path 1,19,26,1,-18.0,-18,-18
trial 658,rider 1,path 2,48,76,5,1.4,-10,17
trial 658,rider 2,path 1,27,33,1,-14.0,-14,-14
trial 658,rider 2,path 2,19,70,1,-18.0,-18,-18
trial 658,rider 3,path 1,23,33,1,-16.0,-16,-16
trial 658,rider 3,path 2,13,55,1,-21.0,-21,-21
trial 658,rider 3,path 3,35,99,3,-8.0,-13,-2
trial 659,rider 1,path 1,49,75,5,-0.2,-21,19
trial 659,rider 2,path 1,23,39,1,-16.0,-16,-16
trial 659,rider 2,path 2,29,80,2,-11.0,-12,-10
trial 659,rider 3,path 1,23,28,1,-16.0,-16,-16
trial 659,rider 3,path 2,19,50,2,-18.5,-22,-15
trial 659,rider 3,path 3,32,85,2,-12.5,-16,-9
trial 660,rider 1,path 1,31,44,2,-11.0,-16,-6
trial 660,rider 1,path 2,9,55,1,-12.0,-12,-12
trial 660,rider 2,path 1,47,74,7,-4.142857142857143,-26,22
trial 660,rider 3,path 1,32,45,2,-12.0,-15,-9
trial 660,rider 3,path 2,23,72,1,-16.0,-16,-16
trial 661,rider 1,path 1,23,41,1,-16.0,-16,-16
trial 661,rider 1,path 2,35,84,4,-7.75,-18,7
trial 661,rider 2,path 1,25,43,1,-15.0,-15,-15
trial 661,rider 2,path 2,34,80,2,-6.5,-20,7
trial 661,rider 3,path 1,15,26,1,-20.0,-20,-20
trial 661,rider 3,path 2,39,66,3,-10.0,-20,0
trial 661,rider 3,path 3,21,88,1,-10.0,-10,-10
trial 662,rider 1,path 1,21,30,1,-17.0,-17,-17
trial 662,rider 1,path 2,33,68,3,-8.333333333333334,-18,3
trial 662,rider 2,path 1,21,30,1,-17.0,-17,-17
trial 662,rider 2,path 2,32,63,2,-2.5,-7,2
trial 662,rider 2,path 3,37,101,2,-6.0,-9,-3
trial 662,rider 3,path 1,25,36,1,-15.0,-15,-15
trial 662,rider 3,path 2,35,99,3,-6.666666666666667,-19,0
trial 663,rider 1,path 1,9,17,1,-23.0,-23,-23
trial 663,rider 1,path 2,19,47,2,-12.5,-14,-11
trial 663,rider 1,path 3,41,98,4,-4.25,-21,14
trial 663,rider 2,path 1,21,27,1,-17.0,-17,-17
trial 663,rider 2,path 2,28,61,2,-9.0,-16,-2
trial 663,rider 3,path 1,25,31,1,-15.0,-15,-15
trial 663,rider 3,path 2,25,61,2,-11.0,-20,-2
trial 664,rider 1,path 1,17,37,1,-19.0,-19,-19
trial 664,rider 1,path 2,33,72,3,-10.666666666666666,-18,-3
trial 664,rider 2,path 1,32,63,2,-11.0,-16,-6
trial 664,rider 2,path 2,32,96,4,-10.75,-26,1
trial 664,rider 3,path 1,17,37,1,-19.0,-19,-19
trial 664,rider 3,path 2,31,69,2,-11.5,-16,-7
trial 665,rider 1,path 1,33,54,2,-10.0,-14,-6
trial 665,rider 1,path 2,41,97,3,-7.0,-20,5
trial 665,rider 2,path 1,15,27,1,-20.0,-20,-20
